date_time,region,city,weather,visibility_km,precip_mm,temp_c,source_system,ingest_batch_id,extracted_at_utc,record_hash
2026-03-04 17:08:42.824908+00:00,Makkah,Makkah,Dust,6.1,0.32,35.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,58720f6b2396d92d
2026-03-04 18:08:42.824908+00:00,Makkah,Makkah,Rain,4.3,1.35,26.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,92fb817e51946beb
2026-03-04 19:08:42.824908+00:00,Makkah,Makkah,Clear,10.1,0.0,28.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,53d33132e8d1251c
2026-03-04 20:08:42.824908+00:00,Makkah,Makkah,Clear,10.6,0.24,29.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3c5711d551bf19ac
2026-03-04 21:08:42.824908+00:00,Makkah,Makkah,Rain,7.9,3.29,20.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6fb469dfac37f57e
2026-03-04 22:08:42.824908+00:00,Makkah,Makkah,Clear,8.9,0.0,33.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,321c2e3184f7ee07
2026-03-04 23:08:42.824908+00:00,Makkah,Makkah,Clear,11.2,0.04,32.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1a6548a518b4b61d
2026-03-05 00:08:42.824908+00:00,Makkah,Makkah,Clear,9.6,0.08,38.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,35ac2c6d9443da88
2026-02-03 01:08:42.824908+00:00,Eastern,Dammam,Dust,3.9,0.12,29.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5a7378bdadde31cf
2026-02-03 02:08:42.824908+00:00,Eastern,Dammam,Clear,8.4,0.06,35.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3faa71d788947dcf
2026-02-03 03:08:42.824908+00:00,Eastern,Dammam,Clear,11.1,0.19,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0dcc53d1d7ff49cf
2026-02-03 04:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.04,23.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ef4758bc56e34811
2026-02-03 05:08:42.824908+00:00,Eastern,Dammam,Clear,10.2,0.02,35.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0c5f6fef590fe2ba
2026-02-03 06:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.0,38.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9b484769269dedb6
2026-02-03 07:08:42.824908+00:00,Eastern,Dammam,Clear,9.8,0.04,40.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e4f7a3cde01d652e
2026-02-03 08:08:42.824908+00:00,Eastern,Dammam,Fog,1.8,0.7,26.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6f1f3162ee8a041e
2026-02-03 09:08:42.824908+00:00,Eastern,Dammam,Clear,12.0,0.03,31.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9a55c24e86b4ac0f
2026-02-03 10:08:42.824908+00:00,Eastern,Dammam,Clear,9.5,0.02,29.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,83c798ab2f761a2e
2026-02-03 11:08:42.824908+00:00,Eastern,Dammam,Dust,3.1,0.01,24.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bb296e8009bbc99f
2026-02-03 12:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.15,36.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c7ffbad57edfba4b
2026-02-03 13:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.13,44.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6b3fa0c7b8abeb11
2026-02-03 14:08:42.824908+00:00,Eastern,Dammam,Rain,7.9,2.22,32.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,54a8b1e2ac84515f
2026-02-03 15:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.04,27.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ed0f0be07ed9ec23
2026-02-03 16:08:42.824908+00:00,Eastern,Dammam,Dust,5.0,0.02,35.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a011ac0596fd3b94
2026-02-03 17:08:42.824908+00:00,Eastern,Dammam,Dust,4.0,0.02,31.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,400afaa083ee7d2e
2026-02-03 18:08:42.824908+00:00,Eastern,Dammam,Clear,8.5,0.02,36.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b97034637e3089fc
2026-02-03 19:08:42.824908+00:00,Eastern,Dammam,Clear,10.1,0.06,27.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fa248a93fad53f79
2026-02-03 20:08:42.824908+00:00,Eastern,Dammam,Rain,9.5,3.99,21.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,df9dd55eabe6be06
2026-02-03 21:08:42.824908+00:00,Eastern,Dammam,Clear,11.9,0.0,26.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a1ebadc33e8c2047
2026-02-03 22:08:42.824908+00:00,Eastern,Dammam,Rain,7.3,2.67,30.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,066538c345c9c9a8
2026-02-03 23:08:42.824908+00:00,Eastern,Dammam,Clear,9.8,0.01,20.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c8a2eef6de55e46c
2026-02-04 00:08:42.824908+00:00,Eastern,Dammam,Clear,10.0,0.01,19.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a293d162e00be377
2026-02-04 01:08:42.824908+00:00,Eastern,Dammam,Clear,8.7,0.11,27.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1120390ed54e0736
2026-02-04 02:08:42.824908+00:00,Eastern,Dammam,Dust,3.7,0.06,32.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,460c913c247636fe
2026-02-04 03:08:42.824908+00:00,Eastern,Dammam,Clear,9.7,0.0,33.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1185e7543772e20e
2026-02-04 04:08:42.824908+00:00,Eastern,Dammam,Clear,9.6,0.15,28.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d463f7c30985a14a
2026-02-04 05:08:42.824908+00:00,Eastern,Dammam,Rain,6.2,2.98,22.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ebc898726b72a447
2026-02-04 06:08:42.824908+00:00,Eastern,Dammam,Dust,5.6,0.07,35.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9dbb6d58f92fafdd
2026-02-04 07:08:42.824908+00:00,Eastern,Dammam,Clear,9.6,0.16,30.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,41a97952b31b74ac
2026-02-04 08:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.1,22.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2cc757c8d737a1d7
2026-02-04 09:08:42.824908+00:00,Eastern,Dammam,Clear,10.2,0.07,31.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d8310445237c86e0
2026-02-04 10:08:42.824908+00:00,Eastern,Dammam,Clear,9.7,0.08,26.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ed8934c09e5f093f
2026-02-04 11:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.17,23.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f37309307be5ad52
2026-02-04 12:08:42.824908+00:00,Eastern,Dammam,Clear,11.4,0.15,31.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d184c685585a9baf
2026-02-04 13:08:42.824908+00:00,Eastern,Dammam,Dust,3.8,0.11,35.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5bea395777819754
2026-02-04 14:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.02,21.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c39d3ae3de433ba
2026-02-04 15:08:42.824908+00:00,Eastern,Dammam,Clear,10.6,0.34,29.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,060ebbf7bb3e989c
2026-02-04 16:08:42.824908+00:00,Eastern,Dammam,Clear,9.6,0.01,32.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,54c7aea7827e3afb
2026-02-04 17:08:42.824908+00:00,Eastern,Dammam,Clear,11.0,0.28,39.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,89dee25675328689
2026-02-04 18:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.02,25.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,853e579b705b8353
2026-02-04 19:08:42.824908+00:00,Eastern,Dammam,Clear,9.8,0.12,32.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,980a657b1ebadc2b
2026-02-04 20:08:42.824908+00:00,Eastern,Dammam,Dust,1.8,0.3,29.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc4db55a6aa3109d
2026-02-04 21:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.05,39.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5d393bb455079779
2026-02-04 22:08:42.824908+00:00,Eastern,Dammam,Dust,3.7,0.0,36.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ffdff0c90758a02
2026-02-04 23:08:42.824908+00:00,Eastern,Dammam,Clear,9.5,0.03,35.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ab9ff766bafee9d1
2026-02-05 00:08:42.824908+00:00,Eastern,Dammam,Dust,2.4,0.0,28.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,173488f5bcdc24bd
2026-02-05 01:08:42.824908+00:00,Eastern,Dammam,Clear,11.5,0.01,40.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fdc5e26461e7d1ee
2026-02-05 02:08:42.824908+00:00,Eastern,Dammam,Clear,11.6,0.0,32.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a89af0225020ec6d
2026-02-05 03:08:42.824908+00:00,Eastern,Dammam,Dust,5.5,0.0,26.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e180257c248d6d14
2026-02-05 04:08:42.824908+00:00,Eastern,Dammam,Clear,9.0,0.29,22.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d0547d023f679af8
2026-02-05 05:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.0,31.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,896707dd3218f78f
2026-02-05 06:08:42.824908+00:00,Eastern,Dammam,Dust,4.3,0.0,28.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ffc6f30f735739c4
2026-02-05 07:08:42.824908+00:00,Eastern,Dammam,Dust,3.4,0.01,34.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a4968618d1cec39b
2026-02-05 08:08:42.824908+00:00,Eastern,Dammam,Clear,11.2,0.17,34.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,83fd0c5ff7c607f9
2026-02-05 09:08:42.824908+00:00,Eastern,Dammam,Clear,12.0,0.02,35.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2ebf4421637ebed2
2026-02-05 10:08:42.824908+00:00,Eastern,Dammam,Clear,12.0,0.01,40.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9f8f53c4504107a4
2026-02-05 11:08:42.824908+00:00,Eastern,Dammam,Clear,11.1,0.06,27.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,22c80cd26ec54764
2026-02-05 12:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.0,28.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,36fc51caefa5f77b
2026-02-05 13:08:42.824908+00:00,Eastern,Dammam,Fog,2.3,0.04,21.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,27ec71eb2760a4bb
2026-02-05 14:08:42.824908+00:00,Eastern,Dammam,Clear,10.1,0.05,25.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,77df16f1fcc7e793
2026-02-05 15:08:42.824908+00:00,Eastern,Dammam,Clear,10.8,0.1,27.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,710b32b277ae18ff
2026-02-05 16:08:42.824908+00:00,Eastern,Dammam,Rain,4.9,3.4,19.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,016461f88b280a96
2026-02-05 17:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.03,39.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8737a07b87062f88
2026-02-05 18:08:42.824908+00:00,Eastern,Dammam,Clear,10.1,0.09,25.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3b72b95688e1138d
2026-02-05 19:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.06,33.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fe8fdf2ac78406fb
2026-02-05 20:08:42.824908+00:00,Eastern,Dammam,Dust,4.6,0.0,28.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a812f05fd284d3f7
2026-02-05 21:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.03,25.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d5ac0d20f0abd649
2026-02-05 22:08:42.824908+00:00,Eastern,Dammam,Dust,3.8,0.02,37.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fa9d53f82ab1093f
2026-02-05 23:08:42.824908+00:00,Eastern,Dammam,Clear,10.1,0.0,29.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f23796cba64cc90d
2026-02-06 00:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.01,32.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ffeb040bf8b218f1
2026-02-06 01:08:42.824908+00:00,Eastern,Dammam,Clear,11.2,0.12,34.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7130420cf5f7b4b
2026-02-06 02:08:42.824908+00:00,Eastern,Dammam,Clear,9.1,0.19,28.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac76404fce4d5999
2026-02-06 03:08:42.824908+00:00,Eastern,Dammam,Clear,9.5,0.16,36.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,986026ee39ad0222
2026-02-06 04:08:42.824908+00:00,Eastern,Dammam,Clear,9.0,0.12,27.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,036a3f0277dc4df8
2026-02-06 05:08:42.824908+00:00,Eastern,Dammam,Clear,11.6,0.02,33.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a01e80a302fc4d1a
2026-02-06 06:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.01,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bea1559026108885
2026-02-06 07:08:42.824908+00:00,Eastern,Dammam,Clear,10.9,0.0,34.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3d83991d38c47b0f
2026-02-06 08:08:42.824908+00:00,Eastern,Dammam,Clear,11.0,0.24,28.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,63b42a0f8953f803
2026-02-06 09:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.09,32.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c368842ab1341278
2026-02-06 10:08:42.824908+00:00,Eastern,Dammam,Clear,8.2,0.0,29.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,871d8bba321fb984
2026-02-06 11:08:42.824908+00:00,Eastern,Dammam,Clear,11.8,0.48,36.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b077c80cd58fd9f
2026-02-06 12:08:42.824908+00:00,Eastern,Dammam,Clear,8.3,0.21,26.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,dacf55bcfc47cd34
2026-02-06 13:08:42.824908+00:00,Eastern,Dammam,Dust,3.4,0.03,33.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1e948265aedba0c1
2026-02-06 14:08:42.824908+00:00,Eastern,Dammam,Rain,7.6,0.38,23.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0a3b48239e0c9a5
2026-02-06 15:08:42.824908+00:00,Eastern,Dammam,Clear,9.8,0.0,29.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e172d8329874eeb4
2026-02-06 16:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.01,30.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6c5ca1893a5da9c9
2026-02-06 17:08:42.824908+00:00,Eastern,Dammam,Clear,10.2,0.14,26.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5b7ea36bef104eb7
2026-02-06 18:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.1,34.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3e6ce8f40bb56d8f
2026-02-06 19:08:42.824908+00:00,Eastern,Dammam,Clear,10.5,0.06,22.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,71415d59a8d2ed69
2026-02-06 20:08:42.824908+00:00,Eastern,Dammam,Clear,8.3,0.0,34.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bd2c09385ae311d0
2026-02-06 21:08:42.824908+00:00,Eastern,Dammam,Clear,8.4,0.05,34.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7c4fac54f6c382f
2026-02-06 22:08:42.824908+00:00,Eastern,Dammam,Dust,4.6,0.0,45.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b9836408acfcd3e8
2026-02-06 23:08:42.824908+00:00,Eastern,Dammam,Clear,8.8,0.04,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,55da883de9ae470c
2026-02-07 00:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.16,26.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e9c5c8d84676b86b
2026-02-07 01:08:42.824908+00:00,Eastern,Dammam,Dust,5.4,0.41,33.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c70e084acc3adc1
2026-02-07 02:08:42.824908+00:00,Eastern,Dammam,Dust,5.8,0.01,31.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b37802bdaef541f5
2026-02-07 03:08:42.824908+00:00,Eastern,Dammam,Clear,8.9,0.15,32.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,47a55e814ab4a899
2026-02-07 04:08:42.824908+00:00,Eastern,Dammam,Clear,10.1,0.06,27.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,868b0ff27349b0b8
2026-02-07 05:08:42.824908+00:00,Eastern,Dammam,Dust,4.2,0.12,34.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a5cec017896e72d1
2026-02-07 06:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.04,37.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f79f2a5dd8a98d2
2026-02-07 07:08:42.824908+00:00,Eastern,Dammam,Dust,4.7,0.21,35.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,94a2f98d9a868e15
2026-02-07 08:08:42.824908+00:00,Eastern,Dammam,Clear,9.4,0.0,31.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,63f22392bfc29e23
2026-02-07 09:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.0,31.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,93077032c8e49b33
2026-02-07 10:08:42.824908+00:00,Eastern,Dammam,Clear,11.3,0.09,38.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ff0637f62abb001e
2026-02-07 11:08:42.824908+00:00,Eastern,Dammam,Clear,9.7,0.01,42.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1f4ec38fa950b1b8
2026-02-07 12:08:42.824908+00:00,Eastern,Dammam,Dust,3.3,0.05,38.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8666b75e1ebdb68c
2026-02-07 13:08:42.824908+00:00,Eastern,Dammam,Clear,11.5,0.02,31.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,32e3311ed2477bc8
2026-02-07 14:08:42.824908+00:00,Eastern,Dammam,Dust,3.4,0.0,35.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,44ed98bdda77b13a
2026-02-07 15:08:42.824908+00:00,Eastern,Dammam,Clear,9.6,0.32,30.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,789fae3520f34670
2026-02-07 16:08:42.824908+00:00,Eastern,Dammam,Clear,7.9,0.15,39.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,afe6849931a1e798
2026-02-07 17:08:42.824908+00:00,Eastern,Dammam,Clear,8.7,0.0,26.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bbc07255919d0def
2026-02-07 18:08:42.824908+00:00,Eastern,Dammam,Clear,10.5,0.0,23.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f6ca94a82fd337db
2026-02-07 19:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.01,40.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f4e7720b3ed353ab
2026-02-07 20:08:42.824908+00:00,Eastern,Dammam,Dust,3.3,0.07,30.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2ae3620dd1be63c1
2026-02-07 21:08:42.824908+00:00,Eastern,Dammam,Clear,12.0,0.07,41.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6275618146fcd7b9
2026-02-07 22:08:42.824908+00:00,Eastern,Dammam,Fog,3.0,0.01,29.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bbb66a8c92b01636
2026-02-07 23:08:42.824908+00:00,Eastern,Dammam,Dust,3.3,0.41,23.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,421016fe4f3b843c
2026-02-08 00:08:42.824908+00:00,Eastern,Dammam,Dust,4.0,0.0,34.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3d15b6a7d85206d1
2026-02-08 01:08:42.824908+00:00,Eastern,Dammam,Clear,11.6,0.02,30.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1115bc4edd373bf
2026-02-08 02:08:42.824908+00:00,Eastern,Dammam,Clear,10.2,0.0,35.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8508f6389f949c2f
2026-02-08 03:08:42.824908+00:00,Eastern,Dammam,Clear,10.6,0.08,29.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4d6c02a41da29c3
2026-02-08 04:08:42.824908+00:00,Eastern,Dammam,Clear,10.4,0.0,31.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7c0937f776698897
2026-02-08 05:08:42.824908+00:00,Eastern,Dammam,Clear,9.9,0.08,30.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a27716ffeb320648
2026-02-08 06:08:42.824908+00:00,Eastern,Dammam,Clear,9.1,0.1,25.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bc8b254cbbd38f64
2026-02-08 07:08:42.824908+00:00,Eastern,Dammam,Dust,4.5,0.14,36.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,998c09d26f3595b5
2026-02-08 08:08:42.824908+00:00,Eastern,Dammam,Dust,4.6,0.0,32.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7050cf56a93be977
2026-02-08 09:08:42.824908+00:00,Eastern,Dammam,Dust,6.5,0.19,38.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,50df336e63316c7f
2026-02-08 10:08:42.824908+00:00,Eastern,Dammam,Fog,2.2,0.02,27.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bf5c8da8d8492726
2026-02-08 11:08:42.824908+00:00,Eastern,Dammam,Clear,9.4,0.07,36.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,897d79b1275124c9
2026-02-08 12:08:42.824908+00:00,Eastern,Dammam,Clear,9.0,0.02,36.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3cd48371b242c95
2026-02-08 13:08:42.824908+00:00,Eastern,Dammam,Clear,10.6,0.03,27.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b55fadd915683325
2026-02-08 14:08:42.824908+00:00,Eastern,Dammam,Clear,10.0,0.01,30.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,da0b363711c1d2fb
2026-02-08 15:08:42.824908+00:00,Eastern,Dammam,Clear,10.0,0.31,38.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,19caa766410ba761
2026-02-08 16:08:42.824908+00:00,Eastern,Dammam,Fog,1.3,0.16,18.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,44ed3725e816c42d
2026-02-08 17:08:42.824908+00:00,Eastern,Dammam,Fog,3.1,0.58,30.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e7f1f024c4adb1c6
2026-02-08 18:08:42.824908+00:00,Eastern,Dammam,Clear,10.7,0.0,28.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,20da2da2b88a0c05
2026-02-08 19:08:42.824908+00:00,Eastern,Dammam,Clear,9.3,0.17,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a572d94313ddd3dd
2026-02-08 20:08:42.824908+00:00,Eastern,Dammam,Clear,10.2,0.06,36.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8cf8fcbeca18214f
2026-02-08 21:08:42.824908+00:00,Eastern,Dammam,Clear,10.8,0.1,36.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,29be10d86ea9a358
2026-02-08 22:08:42.824908+00:00,Eastern,Dammam,Clear,8.8,0.02,35.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bdccb0e2728b3ba3
2026-02-08 23:08:42.824908+00:00,Eastern,Dammam,Clear,10.3,0.0,36.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d6a6316db98c45e5
2026-02-09 00:08:42.824908+00:00,Eastern,Dammam,Clear,8.9,0.25,23.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1d78a695d3f6878d
2026-02-09 01:08:42.824908+00:00,Eastern,Dammam,Dust,3.7,0.02,33.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4fd2f811e27d8d61
