sensor_id,date_time,road_id,volume,avg_speed,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
122,2026-03-01 05:53:53+00:00,R0013,14,69.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1570e531268ad467,2026-03-01
198,2026-03-01 19:37:37+00:00,R0013,14,66.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4fec20d696d4e131,2026-03-01
147,2026-03-01 17:55:38+00:00,R0013,15,73.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,08f8036186792314,2026-03-01
88,2026-03-02 02:06:15+00:00,R0013,21,89.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1aae48d74b7f137b,2026-03-02
303,2026-03-02 10:35:05+00:00,R0013,23,87.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d29deadc5f07d9ee,2026-03-02
97,2026-03-02 17:27:47+00:00,R0013,12,83.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,017814d40cf30e1d,2026-03-02
100,2026-03-02 13:02:39+00:00,R0013,11,86.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fbd326d962c38c3b,2026-03-02
178,2026-03-03 08:24:26+00:00,R0013,14,90.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d6ade763ed1fd301,2026-03-03
15,2026-03-03 17:46:40+00:00,R0013,14,77.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1099d2b4fd9a7a98,2026-03-03
319,2026-03-03 06:59:30+00:00,R0013,18,96.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3ac502d8ee96afb5,2026-03-03
63,2026-03-03 12:56:36+00:00,R0013,17,85.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5df573f6a93612ce,2026-03-03
332,2026-03-03 14:23:45+00:00,R0013,17,76.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4d71fc230ea50e59,2026-03-03
177,2026-03-04 10:24:37+00:00,R0013,14,78.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ba5b3c27b29656f2,2026-03-04
318,2026-03-04 18:50:10+00:00,R0013,13,71.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5f80252d3a7196bd,2026-03-04
179,2026-03-04 08:09:32+00:00,R0013,9,73.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d68dc3010ad518d5,2026-03-04
176,2026-03-04 20:40:12+00:00,R0013,22,77.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6fda3838058922ea,2026-03-04
326,2026-03-04 10:17:22+00:00,R0013,21,81.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,89af4038408997a9,2026-03-04
226,2026-03-04 09:47:03+00:00,R0013,14,67.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d69da09a3c7384a9,2026-03-04
233,2026-02-03 17:38:08+00:00,R0014,9,116.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3ec333c7adf6046e,2026-02-03
234,2026-02-03 14:44:09+00:00,R0014,14,94.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,de2a9f34c6f36ce1,2026-02-03
43,2026-02-03 15:43:39+00:00,R0014,15,105.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ca2957cdcdb53053,2026-02-03
318,2026-02-03 18:30:05+00:00,R0014,9,99.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d55378d75eb0ed47,2026-02-03
241,2026-02-03 19:33:53+00:00,R0014,10,105.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,14c9be03553c0bf1,2026-02-03
119,2026-02-03 13:21:54+00:00,R0014,17,110.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,caa00b141666c7e8,2026-02-03
71,2026-02-03 15:54:10+00:00,R0014,12,112.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,17c249ef0adef874,2026-02-03
264,2026-02-03 07:01:32+00:00,R0014,13,104.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8bd4efd201a4868f,2026-02-03
34,2026-02-03 13:05:18+00:00,R0014,10,109.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,260b9cdedd70154a,2026-02-03
97,2026-02-03 16:03:40+00:00,R0014,9,116.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,24a45f3b4e5686e6,2026-02-03
13,2026-02-03 05:35:25+00:00,R0014,18,102.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b667db195e29fe8a,2026-02-03
37,2026-02-03 10:35:07+00:00,R0014,17,107.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,39e0fe0e9c49ded9,2026-02-03
267,2026-02-04 12:58:14+00:00,R0014,12,117.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,13b4ded1e24ee6b0,2026-02-04
204,2026-02-04 18:40:32+00:00,R0014,19,112.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2338971751ba01b9,2026-02-04
283,2026-02-04 07:09:15+00:00,R0014,10,91.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,689ce8d8aab9b9bb,2026-02-04
87,2026-02-04 07:28:20+00:00,R0014,9,104.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,908a9fffca124d6f,2026-02-04
71,2026-02-04 17:46:55+00:00,R0014,18,102.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b741e521e6966f5d,2026-02-04
102,2026-02-04 15:25:08+00:00,R0014,9,100.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b660862cdf1a79c6,2026-02-04
19,2026-02-04 16:36:20+00:00,R0014,12,96.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,83e1a660ab025dbe,2026-02-04
85,2026-02-04 06:30:02+00:00,R0014,10,87.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0b1ed77c361c719b,2026-02-04
7,2026-02-04 15:23:25+00:00,R0014,10,99.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7d06969390238c2f,2026-02-04
27,2026-02-04 10:06:06+00:00,R0014,15,86.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,db65abc577464a0a,2026-02-04
201,2026-02-04 16:35:27+00:00,R0014,10,87.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8fbfb478347793de,2026-02-04
113,2026-02-04 18:37:06+00:00,R0014,14,98.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a9dd5788ad28c41,2026-02-04
326,2026-02-04 03:01:23+00:00,R0014,9,115.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d33eb53e9997ccf3,2026-02-04
314,2026-02-04 19:27:09+00:00,R0014,15,113.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9beafe85ee140c24,2026-02-04
150,2026-02-05 17:11:00+00:00,R0014,13,108.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,01e8af63c5fd43f6,2026-02-05
133,2026-02-05 14:27:42+00:00,R0014,16,126.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8b7a6bed47bacd4d,2026-02-05
312,2026-02-05 09:41:13+00:00,R0014,15,100.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4585b4436a6bdfb,2026-02-05
200,2026-02-05 11:18:27+00:00,R0014,11,121.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2c69a3b439cbede3,2026-02-05
222,2026-02-05 15:58:20+00:00,R0014,10,100.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f7cac21393f27e00,2026-02-05
311,2026-02-05 16:36:13+00:00,R0014,16,114.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,40faef3ec68b1336,2026-02-05
134,2026-02-05 17:48:29+00:00,R0014,12,103.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0143d17bd1de490d,2026-02-05
222,2026-02-05 13:22:32+00:00,R0014,13,113.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,bf78bceba9e6d005,2026-02-05
149,2026-02-05 22:38:15+00:00,R0014,16,102.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e009e23b6605d7e3,2026-02-05
18,2026-02-05 19:43:46+00:00,R0014,9,129.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,58ba6692e9ce5473,2026-02-05
181,2026-02-05 08:35:55+00:00,R0014,13,106.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,eabb355a3486de03,2026-02-05
218,2026-02-05 20:13:45+00:00,R0014,9,105.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cda83e165cf857bc,2026-02-05
326,2026-02-06 15:09:16+00:00,R0014,12,110.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,faf02640bb3bed05,2026-02-06
328,2026-02-06 22:58:19+00:00,R0014,12,115.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,13fda038f25fb18b,2026-02-06
192,2026-02-06 19:27:01+00:00,R0014,19,110.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3053e54cbd69ddb3,2026-02-06
143,2026-02-06 18:07:32+00:00,R0014,15,115.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c9c19d2b16a5988c,2026-02-06
211,2026-02-06 06:32:44+00:00,R0014,11,108.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,64c24e4fdd163208,2026-02-06
267,2026-02-06 07:33:26+00:00,R0014,13,102.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f3b49dd9406b4208,2026-02-06
248,2026-02-06 07:52:42+00:00,R0014,5,109.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,345c52deb744378e,2026-02-06
196,2026-02-06 20:47:35+00:00,R0014,14,106.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f5e96dac439b7bd7,2026-02-06
321,2026-02-06 09:05:02+00:00,R0014,13,104.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fb2f20a3f3a30601,2026-02-06
195,2026-02-06 17:02:27+00:00,R0014,8,121.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9b022dbda3c40401,2026-02-06
15,2026-02-06 08:36:32+00:00,R0014,16,115.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,db06389bba514dc6,2026-02-06
291,2026-02-06 10:36:19+00:00,R0014,13,105.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5080cf89c9a95e27,2026-02-06
73,2026-02-06 07:18:55+00:00,R0014,13,115.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1000db06aaa50776,2026-02-06
259,2026-02-06 08:26:16+00:00,R0014,10,115.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,59d1bec2d9ceceea,2026-02-06
345,2026-02-06 07:05:45+00:00,R0014,16,109.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,06d9ddf78e6053dd,2026-02-06
261,2026-02-07 18:18:24+00:00,R0014,13,116.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3d596a5f30d163e1,2026-02-07
202,2026-02-07 16:51:16+00:00,R0014,11,117.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6cc073e2453b8ddd,2026-02-07
257,2026-02-07 05:45:36+00:00,R0014,15,119.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ecd021b41c592f8,2026-02-07
316,2026-02-07 11:09:12+00:00,R0014,11,88.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fe817fe815441775,2026-02-07
76,2026-02-07 12:39:13+00:00,R0014,11,112.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,40dfb4ea43b28420,2026-02-07
277,2026-02-07 20:14:45+00:00,R0014,18,137.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,abdc0cddeaae7f0b,2026-02-07
109,2026-02-07 17:02:59+00:00,R0014,14,120.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fe59ba1bf1e9be6a,2026-02-07
154,2026-02-07 08:04:18+00:00,R0014,8,105.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,350db8ec8bd3efe1,2026-02-07
157,2026-02-07 14:10:10+00:00,R0014,12,131.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b61f27b28b3a4f76,2026-02-07
298,2026-02-07 23:36:04+00:00,R0014,6,112.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a4bc9b6a2d722fa1,2026-02-07
173,2026-02-07 11:32:48+00:00,R0014,7,126.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a8ae02fb5178fa83,2026-02-07
311,2026-02-07 11:14:24+00:00,R0014,17,116.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,65cba712f5103242,2026-02-07
195,2026-02-07 09:29:41+00:00,R0014,11,115.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e709d1c97994541c,2026-02-07
166,2026-02-07 03:47:19+00:00,R0014,17,123.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,16f5f0c15da6b9ad,2026-02-07
218,2026-02-08 11:56:21+00:00,R0014,8,96.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,83acfd2ae18ee3f3,2026-02-08
329,2026-02-08 06:16:35+00:00,R0014,19,108.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,3565b2fe5a7770c9,2026-02-08
236,2026-02-08 05:16:11+00:00,R0014,21,90.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,087c9e1ffdabec11,2026-02-08
312,2026-02-08 07:39:30+00:00,R0014,18,94.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cad20e397841202d,2026-02-08
343,2026-02-08 14:21:09+00:00,R0014,16,97.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9b093bea6e3116d5,2026-02-08
99,2026-02-08 09:38:36+00:00,R0014,8,106.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f00ab087c17ecf24,2026-02-08
331,2026-02-08 08:16:58+00:00,R0014,12,91.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,017dfa2a2a13af80,2026-02-08
37,2026-02-08 19:01:56+00:00,R0014,13,97.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fbf687111b270813,2026-02-08
217,2026-02-08 11:08:12+00:00,R0014,15,87.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b690277ca02e490c,2026-02-08
37,2026-02-08 13:19:00+00:00,R0014,12,95.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,540cf284d3de4c3d,2026-02-08
107,2026-02-08 09:06:46+00:00,R0014,9,110.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,8defcb79a32e1a26,2026-02-08
29,2026-02-08 23:15:11+00:00,R0014,2,98.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c86b7653294f30bc,2026-02-08
120,2026-02-08 16:48:23+00:00,R0014,12,111.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,47e2e4bd3755f84c,2026-02-08
239,2026-02-08 10:21:45+00:00,R0014,7,112.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ae307fe2f8fcc641,2026-02-08
318,2026-02-09 02:42:15+00:00,R0014,12,104.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,49d24cc314d81f79,2026-02-09
110,2026-02-09 20:24:06+00:00,R0014,9,110.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d6a22525b1742de1,2026-02-09
133,2026-02-09 11:58:17+00:00,R0014,10,116.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,da734a6f588b87c3,2026-02-09
202,2026-02-09 08:48:24+00:00,R0014,19,116.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,72f567496108f5cb,2026-02-09
50,2026-02-09 06:27:53+00:00,R0014,16,105.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b8919e2e99eb5ed3,2026-02-09
276,2026-02-09 19:41:10+00:00,R0014,10,116.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,ce62ad979841f0c1,2026-02-09
296,2026-02-09 16:57:54+00:00,R0014,13,109.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a704a0755fec88b5,2026-02-09
306,2026-02-09 16:41:31+00:00,R0014,10,104.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,67d2fb984a25956f,2026-02-09
165,2026-02-09 15:54:38+00:00,R0014,11,111.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c9fb89c13a76575,2026-02-09
139,2026-02-09 06:51:03+00:00,R0014,15,103.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,32261fc4f9490de9,2026-02-09
154,2026-02-09 16:16:35+00:00,R0014,13,101.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,cfdcccb4be65780a,2026-02-09
153,2026-02-09 19:20:59+00:00,R0014,10,107.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b695fabf8017bbbf,2026-02-09
340,2026-02-10 13:41:39+00:00,R0014,15,107.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b544c600e139c685,2026-02-10
138,2026-02-10 13:50:29+00:00,R0014,13,98.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,711a970d6721ef2f,2026-02-10
294,2026-02-10 08:01:31+00:00,R0014,13,100.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f623a3a60c9dd666,2026-02-10
304,2026-02-10 09:04:53+00:00,R0014,8,121.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,365926a0e1f6589b,2026-02-10
37,2026-02-10 08:55:39+00:00,R0014,15,104.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,12e89a52d14c9b04,2026-02-10
201,2026-02-10 16:08:55+00:00,R0014,15,97.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,494e2bcb65ff130c,2026-02-10
65,2026-02-10 20:09:44+00:00,R0014,14,114.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,906b1c17c4c42a62,2026-02-10
118,2026-02-10 23:10:16+00:00,R0014,12,94.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d0c1eb9e51e76761,2026-02-10
333,2026-02-10 06:19:47+00:00,R0014,9,107.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a8cf17e5cd7158cd,2026-02-10
273,2026-02-10 06:48:41+00:00,R0014,8,112.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2363e2bcc6dcb88d,2026-02-10
62,2026-02-10 06:47:04+00:00,R0014,13,106.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a76b883e6486b741,2026-02-10
349,2026-02-10 11:50:41+00:00,R0014,14,110.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f5f94de8fc1fa23f,2026-02-10
221,2026-02-10 19:06:44+00:00,R0014,16,89.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0da625c10e57fba5,2026-02-10
331,2026-02-10 09:58:00+00:00,R0014,9,96.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5fbff374533b4a3b,2026-02-10
95,2026-02-11 10:22:29+00:00,R0014,13,100.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,09798f2a363514db,2026-02-11
9,2026-02-11 14:42:00+00:00,R0014,14,103.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b33df778c0c722d,2026-02-11
241,2026-02-11 06:30:54+00:00,R0014,8,109.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d5dba24381137e49,2026-02-11
95,2026-02-11 08:52:36+00:00,R0014,11,106.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,57cc9290fece8417,2026-02-11
343,2026-02-11 15:20:45+00:00,R0014,9,99.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2c291dbe6e5cf626,2026-02-11
347,2026-02-11 09:24:26+00:00,R0014,14,102.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,47daad25b3874b6c,2026-02-11
140,2026-02-11 06:23:01+00:00,R0014,20,102.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6030d17b782b87f0,2026-02-11
121,2026-02-11 19:15:38+00:00,R0014,11,112.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9e08733333571685,2026-02-11
152,2026-02-11 11:26:13+00:00,R0014,14,105.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ed5c56585e9770e,2026-02-11
28,2026-02-11 08:39:36+00:00,R0014,9,100.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d235abb235efcf6a,2026-02-11
47,2026-02-11 17:48:04+00:00,R0014,8,101.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,d3d2d6cbf94de518,2026-02-11
25,2026-02-11 18:59:42+00:00,R0014,17,100.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2776743e0bc33442,2026-02-11
116,2026-02-11 18:00:22+00:00,R0014,13,104.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,922d23379c754e9a,2026-02-11
24,2026-02-11 14:36:40+00:00,R0014,15,98.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2e7cd2ccbff1cb4d,2026-02-11
280,2026-02-12 21:04:35+00:00,R0014,17,118.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,25c2b50a0ef80149,2026-02-12
43,2026-02-12 17:26:08+00:00,R0014,9,101.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,452b8f87dacd1ece,2026-02-12
198,2026-02-12 23:52:11+00:00,R0014,14,111.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,b12404ecc64c1258,2026-02-12
163,2026-02-12 09:08:10+00:00,R0014,14,110.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4a2ab506c0f43b06,2026-02-12
13,2026-02-12 21:39:47+00:00,R0014,16,108.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c12810843c24dfb,2026-02-12
136,2026-02-12 20:18:39+00:00,R0014,21,107.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,4457975c549ac17e,2026-02-12
91,2026-02-12 10:49:32+00:00,R0014,13,105.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,839d3fe53ac01e89,2026-02-12
331,2026-02-12 08:47:10+00:00,R0014,7,101.5,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fc80843aeb982c8f,2026-02-12
227,2026-02-12 06:42:50+00:00,R0014,11,115.8,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,107659170dc4f6be,2026-02-12
213,2026-02-12 16:45:29+00:00,R0014,14,116.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,87e19f4ede2a73ac,2026-02-12
186,2026-02-12 20:37:53+00:00,R0014,14,115.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,62b8fdf8186d7e0a,2026-02-12
315,2026-02-12 18:49:14+00:00,R0014,11,119.3,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,a21cdb991738485b,2026-02-12
187,2026-02-12 20:38:17+00:00,R0014,5,111.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2745ad107ca8ed07,2026-02-12
41,2026-02-13 10:13:32+00:00,R0014,10,125.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c4d3fe1410b7a421,2026-02-13
143,2026-02-13 21:35:49+00:00,R0014,13,113.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,2027a2a5dda9e6bb,2026-02-13
52,2026-02-13 22:33:07+00:00,R0014,10,114.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9da0c454b8b00187,2026-02-13
135,2026-02-13 23:13:01+00:00,R0014,13,120.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,7803c7a45867f219,2026-02-13
144,2026-02-13 09:15:42+00:00,R0014,9,139.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,9417c6cdf5f41e39,2026-02-13
306,2026-02-13 07:27:25+00:00,R0014,17,134.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,c6558e068f6fb202,2026-02-13
299,2026-02-13 11:25:40+00:00,R0014,11,140.6,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,fb2348fbed6d47d4,2026-02-13
76,2026-02-13 18:31:22+00:00,R0014,15,121.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,737ce8572ad5e55c,2026-02-13
98,2026-02-13 08:57:07+00:00,R0014,16,122.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6d6d5baa17ba6cb2,2026-02-13
67,2026-02-13 10:51:03+00:00,R0014,8,137.1,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,e2bbed3ddaa4874b,2026-02-13
173,2026-02-13 10:37:29+00:00,R0014,13,129.0,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,01693c63f097763c,2026-02-13
82,2026-02-14 07:59:15+00:00,R0014,11,102.4,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,35db3811565e01f4,2026-02-14
60,2026-02-14 13:56:22+00:00,R0014,9,98.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1629843956e0b5e1,2026-02-14
7,2026-02-14 06:29:39+00:00,R0014,17,108.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,f36fbf5663c70517,2026-02-14
120,2026-02-14 22:01:24+00:00,R0014,9,112.7,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,000f8feec68fe211,2026-02-14
234,2026-02-14 15:06:25+00:00,R0014,11,98.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,6829b0468ec03314,2026-02-14
250,2026-02-14 05:23:34+00:00,R0014,11,106.2,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,1765c69dfb1a5f09,2026-02-14
316,2026-02-14 06:39:18+00:00,R0014,8,102.9,speed_sensors,B20260305T000843Z,2026-03-05T00:08:43+00:00,0b6b4ef160d99686,2026-02-14
