road_id,date,daily_volume,mean_speed,p95_speed,sensor_events,PhoneUse,RedLight,Seatbelt,Speeding,UnsafeLaneChange,total_violations,accidents,injuries,fatalities,severe,region,city,road_type,speed_limit,lanes,weather_mode,low_visibility_hours,rain_hours,fog_hours,max_precip_mm,avg_temp_c,has_fatality,severe_rate,violations_per_1000_volume
R0007,2026-02-22,32,87.9,88.89,2,1.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,2,3,1,6.67,24.441666666666666,0,1.0,125.0
R0007,2026-02-23,29,76.6,76.6,1,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,2,0,1,0.77,23.45,0,0.0,103.44827586206897
R0007,2026-02-24,30,58.1,58.1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,5,0,1,0.32,25.166666666666668,0,0.0,33.333333333333336
R0007,2026-02-25,34,80.19999999999999,82.53999999999999,2,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,3,0,1,0.34,21.474999999999998,0,0.0,88.23529411764706
R0007,2026-02-26,31,54.7,54.7,1,1.0,0.0,1.0,2.0,0.0,4.0,2.0,3.0,1.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,5,0,2,0.41,23.308333333333334,1,1.0,129.03225806451613
R0007,2026-02-27,27,78.9,78.9,1,2.0,1.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,2,1,1,2.15,24.670833333333334,0,1.0,185.1851851851852
R0007,2026-02-28,25,79.2,79.2,1,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,4,1,2,0.85,22.579166666666666,0,0.0,200.0
R0007,2026-03-01,37,75.95,88.145,2,1.0,0.0,2.0,1.0,0.0,4.0,2.0,5.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,4,1,2,3.31,21.666666666666668,0,1.0,108.10810810810811
R0007,2026-03-02,29,75.3,75.3,1,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,1,1,0,4.59,25.708333333333332,0,1.0,103.44827586206897
R0007,2026-03-03,27,88.0,88.0,1,1.0,1.0,1.0,5.0,0.0,8.0,1.0,3.0,1.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,1,2,0,2.49,24.241666666666664,1,1.0,296.2962962962963
R0007,2026-03-04,33,65.69999999999999,75.96,2,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,3,3,1,2.64,23.52916666666667,0,1.0,30.303030303030305
R0008,2026-02-03,98,40.15,49.75,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,0,2,1.7,30.87826086956522,0,0.0,0.0
R0008,2026-02-04,90,43.300000000000004,46.550000000000004,6,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,3,0,4.16,28.09583333333333,0,0.0,33.333333333333336
R0008,2026-02-05,86,47.78,53.76,5,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,2,1,4.95,30.070833333333336,0,0.0,34.883720930232556
R0008,2026-02-06,100,57.36666666666667,69.65,6,4.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,3,2,2,8.24,31.212500000000002,0,0.0,80.0
R0008,2026-02-07,96,48.199999999999996,55.575,6,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,3,2,2,4.04,32.670833333333334,0,0.0,20.833333333333332
R0008,2026-02-08,97,39.18333333333333,53.525000000000006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,3,2,1,3.3,30.0,0,0.0,0.0
R0008,2026-02-09,87,36.02,39.88,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,3,1,1,0.42,30.170833333333334,0,0.0,0.0
R0008,2026-02-10,80,34.480000000000004,39.879999999999995,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,2,0,5.73,30.55,0,0.0,12.5
R0008,2026-02-11,94,44.76666666666667,55.6,6,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,0,0,0.4,30.579166666666666,0,0.0,21.27659574468085
R0008,2026-02-12,87,51.260000000000005,54.0,5,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,1,0,6.75,30.125,0,0.0,22.988505747126435
R0008,2026-02-13,79,36.42,50.120000000000005,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,5,2,1,7.76,29.645833333333332,0,0.0,12.658227848101266
R0008,2026-02-14,80,43.38,56.08,5,0.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,4,3,2,10.44,29.55,0,0.0,75.0
R0008,2026-02-15,94,36.96666666666667,46.675,6,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,1,1,2.1,30.95,0,0.0,31.914893617021278
R0008,2026-02-16,84,40.78,51.18,5,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,Riyadh,Riyadh,Urban,40,2,Clear,2,2,2,4.01,29.025000000000002,0,1.0,23.80952380952381
R0008,2026-02-17,98,37.733333333333334,48.775000000000006,6,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,4,2,1,1.47,30.3125,0,0.0,20.408163265306122
R0008,2026-02-18,101,44.68333333333334,61.0,6,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,Riyadh,Riyadh,Urban,40,2,Clear,4,0,2,0.65,30.020833333333332,0,1.0,29.702970297029704
R0008,2026-02-19,116,38.9,44.5,7,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,1,0,5.84,31.8875,0,0.0,17.24137931034483
R0008,2026-02-20,78,45.7,49.7,5,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,4,0,0,0.25,29.058333333333334,0,0.0,38.46153846153846
R0008,2026-02-21,67,44.35,49.89,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,1,1,3.28,30.212500000000002,0,0.0,14.925373134328359
R0008,2026-02-22,98,34.0,40.25,6,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,0,1,1.18,30.40416666666667,0,0.0,20.408163265306122
R0008,2026-02-23,94,40.733333333333334,51.65,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,1,0,4.57,31.337500000000002,0,0.0,10.638297872340425
R0008,2026-02-24,103,40.6,50.275,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,2,1,1.95,30.270833333333332,0,0.0,9.70873786407767
R0008,2026-02-25,91,47.86666666666667,59.3,6,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,Riyadh,Riyadh,Urban,40,2,Clear,4,1,3,0.69,29.641666666666666,0,1.0,43.956043956043956
R0008,2026-02-26,67,33.825,40.845,4,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,Riyadh,Riyadh,Urban,40,2,Clear,3,3,0,10.21,30.837500000000002,0,1.0,44.776119402985074
R0008,2026-02-27,81,44.64,47.22,5,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,3,0,0,0.2,29.675,0,0.0,49.382716049382715
R0008,2026-02-28,77,36.260000000000005,45.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,1,1,15.49,29.71666666666667,0,0.0,0.0
R0008,2026-03-01,91,44.81666666666666,53.3,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,5,0,1,0.34,31.474999999999998,0,0.0,10.989010989010989
R0008,2026-03-02,67,38.575,59.46499999999999,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,2,0,1,1.37,29.78333333333333,0,0.0,14.925373134328359
R0008,2026-03-03,99,34.38333333333333,56.775,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,1,3,1,2.8,30.46666666666667,0,0.0,0.0
R0008,2026-03-04,95,33.78333333333333,41.975,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Urban,40,2,Clear,0,0,0,0.5,31.329166666666666,0,0.0,0.0
R0009,2026-02-03,26,40.9,40.9,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,3,0,7.04,23.821739130434782,0,0.0,38.46153846153846
R0009,2026-02-04,30,42.6,42.6,1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,7,2,4,3.9,22.579166666666666,0,0.0,66.66666666666667
R0009,2026-02-05,33,42.75,44.955000000000005,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,5,1,3,6.48,23.866666666666664,0,0.0,30.303030303030305
R0009,2026-02-06,29,46.6,46.6,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Dust,7,3,4,4.14,23.833333333333332,0,1.0,34.48275862068966
R0009,2026-02-07,27,52.4,52.4,1,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,3,0,2,0.33,24.704166666666666,0,1.0,74.07407407407408
R0009,2026-02-08,31,39.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,4,2,1,6.72,24.695833333333336,0,0.0,0.0
R0009,2026-02-09,39,37.15,38.275,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,1,2,5.26,25.079166666666666,0,0.0,0.0
R0009,2026-02-10,34,34.7,42.26,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,2,2,1,7.49,22.808333333333334,0,0.0,29.41176470588235
R0009,2026-02-11,27,59.9,59.9,1,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,2,1,1.33,22.733333333333334,0,0.0,74.07407407407408
R0009,2026-02-12,32,40.95,43.875,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,4,1,2,0.98,22.78333333333333,0,1.0,0.0
R0009,2026-02-13,28,37.2,37.2,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,1,0,1,0.51,24.379166666666666,0,0.0,35.714285714285715
R0009,2026-02-14,29,40.0,40.0,1,1.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,3.0,Qassim,Buraidah,Rural,40,2,Clear,4,2,3,4.73,22.358333333333334,1,0.6,68.96551724137932
R0009,2026-02-15,33,37.849999999999994,40.504999999999995,2,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,4,1,1,2.28,23.52916666666667,0,0.0,90.9090909090909
R0009,2026-02-16,30,41.0,41.0,1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,0,2,0,8.67,22.379166666666666,0,0.0,66.66666666666667
R0009,2026-02-17,31,53.7,53.7,1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,2,1,5.22,22.02916666666667,0,0.0,96.7741935483871
R0009,2026-02-18,29,26.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,2,2,0,1.15,23.991666666666664,0,0.0,0.0
R0009,2026-02-19,25,49.1,49.1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,4,1,1,4.68,23.125,0,0.0,40.0
R0009,2026-02-20,22,60.6,60.6,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,2,2,2,1.3,21.929166666666664,0,0.0,45.45454545454545
R0009,2026-02-21,29,46.6,46.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,0,1,0.34,25.59166666666667,0,0.0,0.0
R0009,2026-02-22,25,51.1,51.1,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,2,3,1,6.67,24.441666666666666,0,1.0,120.0
R0009,2026-02-23,37,30.5,31.4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,2,0,1,0.77,23.45,0,0.0,0.0
R0009,2026-02-24,24,43.8,43.8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,5,0,1,0.32,25.166666666666668,0,0.0,41.666666666666664
R0009,2026-02-25,29,37.9,37.9,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,3,0,1,0.34,21.474999999999998,0,0.0,34.48275862068966
R0009,2026-02-26,29,48.7,48.7,1,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,5,0,2,0.41,23.308333333333334,0,1.0,68.96551724137932
R0009,2026-02-27,26,42.3,42.3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,2,1,1,2.15,24.670833333333334,0,0.0,38.46153846153846
R0009,2026-02-28,28,39.9,39.9,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,4,1,2,0.85,22.579166666666666,0,0.0,71.42857142857143
R0009,2026-03-01,32,57.849999999999994,60.144999999999996,2,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,4,1,2,3.31,21.666666666666668,0,0.0,93.75
R0009,2026-03-02,26,45.3,45.3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,40,2,Clear,1,1,0,4.59,25.708333333333332,0,0.0,38.46153846153846
R0009,2026-03-03,32,41.8,49.0,2,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,1,2,0,2.49,24.241666666666664,0,0.5,62.5
R0009,2026-03-04,37,44.8,51.73,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Rural,40,2,Clear,3,3,1,2.64,23.52916666666667,0,1.0,0.0
R0010,2026-02-03,102,68.73333333333333,79.725,6,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,4,4,3,3.58,22.678260869565218,0,1.0,49.01960784313726
R0010,2026-02-04,109,73.71428571428571,89.19999999999999,7,2.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,Asir,Abha,Urban,60,5,Clear,6,5,4,7.69,20.441666666666666,1,1.0,64.22018348623853
R0010,2026-02-05,99,52.21666666666667,59.4,6,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,2,2,2,2.2,24.087500000000002,0,1.0,30.303030303030305
R0010,2026-02-06,100,71.56666666666666,82.025,6,1.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,2,5,1,7.54,22.929166666666664,0,0.5,40.0
R0010,2026-02-07,78,63.279999999999994,73.7,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,5,8,5,6.05,21.020833333333332,0,1.0,12.820512820512821
R0010,2026-02-08,88,66.21666666666667,82.1,6,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,2,7,2,11.32,23.416666666666668,0,0.0,22.727272727272727
R0010,2026-02-09,112,72.61428571428571,85.21999999999998,7,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,1,6,0,7.29,22.870833333333334,0,1.0,44.642857142857146
R0010,2026-02-10,80,53.2,59.379999999999995,5,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,2,5,2,6.61,22.7625,0,0.0,25.0
R0010,2026-02-11,100,69.28333333333333,81.85,6,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,3,6,0,8.44,25.575,0,0.0,40.0
R0010,2026-02-12,76,57.96,71.76,5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,7,5,3,4.32,23.808333333333334,0,1.0,26.31578947368421
R0010,2026-02-13,70,71.17500000000001,80.2,4,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,2,6,3,7.08,24.15833333333333,0,0.0,57.142857142857146
R0010,2026-02-14,88,62.96666666666667,68.14999999999999,6,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,1,6,1,5.55,24.125,0,0.0,45.45454545454545
R0010,2026-02-15,118,64.78571428571429,77.83999999999999,7,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,Asir,Abha,Urban,60,5,Clear,6,1,6,5.52,23.929166666666664,1,1.0,16.949152542372882
R0010,2026-02-16,100,51.1,61.675,6,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,6,5,4,7.24,21.59166666666667,0,0.0,20.0
R0010,2026-02-17,116,65.3,71.78,7,3.0,0.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,Asir,Abha,Urban,60,5,Clear,5,5,5,3.5,22.616666666666664,0,0.6666666666666666,43.10344827586207
R0010,2026-02-18,98,56.81666666666666,72.4,6,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,5,6,4,12.23,21.554166666666664,0,1.0,30.612244897959183
R0010,2026-02-19,82,61.98,88.39999999999999,5,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,3,3,2,12.58,23.474999999999998,0,0.0,36.58536585365854
R0010,2026-02-20,88,55.93333333333334,68.95,6,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,5,4,5,5.26,21.691666666666666,0,1.0,22.727272727272727
R0010,2026-02-21,98,71.96666666666665,89.32499999999999,6,1.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,4,3,2,5.13,22.129166666666666,0,1.0,51.02040816326531
R0010,2026-02-22,98,60.35,68.45,6,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,1,3,1,15.98,22.320833333333336,0,0.0,20.408163265306122
R0010,2026-02-23,95,60.98333333333333,68.375,6,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,1,4,2,4.74,24.508333333333336,0,0.0,31.57894736842105
R0010,2026-02-24,102,70.26666666666667,85.975,6,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,3,5,3,7.51,20.583333333333332,0,1.0,29.41176470588235
R0010,2026-02-25,81,57.58,69.34,5,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,1,10,1,9.96,22.745833333333334,0,0.0,24.691358024691358
R0010,2026-02-26,81,61.0,69.14,5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,5,4,3,3.95,23.9875,0,0.0,24.691358024691358
R0010,2026-02-27,90,65.68333333333334,87.375,6,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,5,3,5,3.86,24.304166666666664,0,0.0,22.22222222222222
R0010,2026-02-28,89,67.83333333333333,72.075,6,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,2,2,1,6.18,22.445833333333336,0,0.0,22.471910112359552
R0010,2026-03-01,95,66.21666666666667,74.07499999999999,6,0.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,5,9,4,5.92,22.983333333333334,0,0.0,63.1578947368421
R0010,2026-03-02,81,68.2,80.36,5,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,Asir,Abha,Urban,60,5,Clear,3,6,3,3.67,20.945833333333333,0,1.0,37.03703703703704
R0010,2026-03-03,88,62.650000000000006,71.10000000000001,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Asir,Abha,Urban,60,5,Clear,3,2,1,3.2,24.775000000000002,0,0.0,11.363636363636363
R0010,2026-03-04,117,69.05714285714285,80.54,7,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,Asir,Abha,Urban,60,5,Clear,4,9,2,7.1,22.891666666666666,0,1.0,34.18803418803419
R0011,2026-02-03,137,88.24545454545455,94.55,11,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,3,2,2,3.75,32.42173913043479,0,0.0,14.598540145985401
R0011,2026-02-04,168,87.46428571428571,98.025,14,1.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,2,2,1,4.94,30.912499999999998,0,0.0,35.714285714285715
R0011,2026-02-05,149,90.53333333333335,108.55999999999999,12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,1,3,1,3.8,30.599999999999998,0,0.0,6.7114093959731544
R0011,2026-02-06,153,92.41666666666667,102.47500000000001,12,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,5,1,2,11.53,30.21666666666667,0,0.0,19.607843137254903
R0011,2026-02-07,142,92.06363636363636,104.4,11,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,2,0,1,0.49,33.079166666666666,0,0.0,28.169014084507044
R0011,2026-02-08,147,93.35833333333333,99.38499999999999,12,1.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,Eastern,Khobar,Highway,80,3,Clear,1,3,0,7.72,29.724999999999998,0,1.0,34.01360544217687
R0011,2026-02-09,156,89.63846153846154,100.4,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,3,3,2,7.22,27.958333333333332,0,0.0,6.410256410256411
R0011,2026-02-10,113,87.94444444444444,98.36,9,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,Eastern,Khobar,Highway,80,3,Clear,1,5,0,5.29,29.3125,0,1.0,35.39823008849557
R0011,2026-02-11,155,82.075,99.905,12,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,1,3,1,14.48,31.270833333333332,0,0.0,12.903225806451612
R0011,2026-02-12,160,78.85384615384615,85.88,13,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,1,0,1,0.35,28.412499999999998,0,0.0,6.25
R0011,2026-02-13,154,92.925,107.79499999999999,12,0.0,1.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,Eastern,Khobar,Highway,80,3,Clear,3,2,1,2.46,31.491666666666664,0,1.0,38.96103896103896
R0011,2026-02-14,122,96.14,104.11,10,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,Eastern,Khobar,Highway,80,3,Clear,1,1,1,2.11,30.962500000000002,0,1.0,32.78688524590164
R0011,2026-02-15,165,81.70769230769231,95.75999999999999,13,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,Eastern,Khobar,Highway,80,3,Clear,6,0,4,0.85,29.416666666666668,0,1.0,24.242424242424242
R0011,2026-02-16,148,89.625,101.425,12,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,4,1,4,2.17,33.6625,0,0.0,20.27027027027027
R0011,2026-02-17,139,97.12727272727274,105.75,11,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,Eastern,Khobar,Highway,80,3,Clear,4,2,2,5.41,30.808333333333334,0,0.0,14.388489208633093
