violation_id,date_time,road_id,violation_type,fine_amount,driver_age_band,source_system,ingest_batch_id,extracted_at_utc,record_hash,date
V0000748,2026-02-26 16:05:33+00:00,R0021,Seatbelt,206,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bd4f09805a03d766,2026-02-26
V0000749,2026-02-23 16:42:18+00:00,R0015,UnsafeLaneChange,517,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,856179db74ce8638,2026-02-23
V0000750,2026-02-23 16:03:29+00:00,R0020,PhoneUse,253,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,54e4f7410a45c5e0,2026-02-23
V0000751,2026-02-06 10:29:37+00:00,R0016,Seatbelt,232,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,122ae5babec0f31f,2026-02-06
V0000752,2026-02-15 07:57:40+00:00,R0015,Speeding,701,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8e63130540027524,2026-02-15
V0000753,2026-02-14 14:50:16+00:00,R0003,Speeding,635,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3fe0f0dc5ba57ba2,2026-02-14
V0000754,2026-02-13 07:24:04+00:00,R0015,Speeding,621,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3a13e186453bdec0,2026-02-13
V0000755,2026-03-02 15:29:15+00:00,R0016,Speeding,629,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dbe5f169f1ba20c8,2026-03-02
V0000756,2026-02-15 12:18:26+00:00,R0013,UnsafeLaneChange,581,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,15c750eabb4db7fe,2026-02-15
V0000757,2026-03-04 17:38:26+00:00,R0010,UnsafeLaneChange,502,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a399149a5c559048,2026-03-04
V0000758,2026-03-03 04:20:08+00:00,R0001,Speeding,483,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a938e24952e31ce3,2026-03-03
V0000759,2026-03-03 07:27:30+00:00,R0001,Speeding,710,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eecbca4466611694,2026-03-03
V0000760,2026-02-22 14:16:18+00:00,R0011,RedLight,966,<18,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e7f65fb9f6759416,2026-02-22
V0000761,2026-03-03 06:05:52+00:00,R0014,RedLight,883,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,775a5f6ad0ca5038,2026-03-03
V0000762,2026-03-01 15:54:17+00:00,R0004,RedLight,725,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6d94a1685c4a610e,2026-03-01
V0000763,2026-02-15 20:17:10+00:00,R0006,Speeding,557,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0cb220ca58e3a5b,2026-02-15
V0000764,2026-03-03 03:02:16+00:00,R0001,PhoneUse,364,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2219aa726bd0abb0,2026-03-03
V0000765,2026-02-03 19:44:50+00:00,R0014,PhoneUse,225,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8cffab1fa9d7c146,2026-02-03
V0000766,2026-02-26 19:57:29+00:00,R0002,Speeding,773,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4873447572bd572d,2026-02-26
V0000767,2026-02-25 11:36:25+00:00,R0022,Speeding,532,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,30209721c5cf2af9,2026-02-25
V0000768,2026-02-26 13:24:25+00:00,R0021,Speeding,643,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c8bdfb8941482f3,2026-02-26
V0000769,2026-02-05 17:11:59+00:00,R0006,Speeding,527,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,58b7820cd1bd63fe,2026-02-05
V0000770,2026-02-12 09:36:48+00:00,R0006,RedLight,1332,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,081bbf4756eaf46d,2026-02-12
V0000771,2026-02-14 19:13:48+00:00,R0017,Speeding,794,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,256c60cbdc11eaa5,2026-02-14
V0000772,2026-02-20 19:56:48+00:00,R0021,PhoneUse,400,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5aa51d7c66b24d9f,2026-02-20
V0000773,2026-02-07 12:49:10+00:00,R0006,Speeding,504,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1f379cf640c41c0,2026-02-07
V0000774,2026-02-18 17:19:03+00:00,R0000,RedLight,1009,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b8766ff9449908f,2026-02-18
V0000775,2026-02-05 18:29:09+00:00,R0005,UnsafeLaneChange,516,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,802c59a0c3e8e3f3,2026-02-05
V0000776,2026-03-04 17:14:36+00:00,R0023,RedLight,921,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3bff6d8f402be0a,2026-03-04
V0000777,2026-02-06 14:05:24+00:00,R0010,Speeding,841,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f965c39547fb6d67,2026-02-06
V0000778,2026-02-23 22:52:08+00:00,R0020,RedLight,897,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c06ae6253a2b6b80,2026-02-23
V0000779,2026-02-16 21:54:22+00:00,R0009,RedLight,517,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee06f441ff9f61d8,2026-02-16
V0000780,2026-02-08 07:00:08+00:00,R0002,RedLight,820,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ba7a234a4446a7ec,2026-02-08
V0000781,2026-02-25 16:21:52+00:00,R0008,PhoneUse,305,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,113f301d7720c05d,2026-02-25
V0000782,2026-02-18 13:12:13+00:00,R0006,Speeding,591,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6fe5a632856e182d,2026-02-18
V0000783,2026-02-22 17:50:46+00:00,R0007,Speeding,703,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,76dddae6d9cf361d,2026-02-22
V0000784,2026-02-14 15:22:08+00:00,R0012,Speeding,540,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c2195bf3cc28fbd0,2026-02-14
V0000785,2026-03-04 06:01:43+00:00,R0017,Speeding,465,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6b6e856a0ee8c8aa,2026-03-04
V0000786,2026-02-22 05:44:04+00:00,R0014,Speeding,367,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee317c21d3983a35,2026-02-22
V0000787,2026-02-11 15:33:27+00:00,R0010,PhoneUse,283,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,00406ce369a69e55,2026-02-11
V0000788,2026-02-23 13:32:42+00:00,R0001,Speeding,594,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0a4c922774052c6,2026-02-23
V0000789,2026-02-11 21:00:09+00:00,R0023,Speeding,614,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bd175f92a5ce8ec9,2026-02-11
V0000790,2026-03-04 18:53:51+00:00,R0007,Speeding,582,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4446b2149656a4db,2026-03-04
V0000791,2026-02-14 12:18:58+00:00,R0005,Speeding,398,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,686688b872b078b1,2026-02-14
V0000792,2026-02-08 09:23:42+00:00,R0005,PhoneUse,271,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,126faef386c98400,2026-02-08
V0000793,2026-02-11 17:02:10+00:00,R0011,UnsafeLaneChange,362,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,63be20bf000e4ad8,2026-02-11
V0000794,2026-02-04 10:59:57+00:00,R0005,Speeding,488,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4ff55a41acdbfe5b,2026-02-04
V0000795,2026-02-06 07:01:53+00:00,R0021,Speeding,569,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c2271b15e3a86ef,2026-02-06
V0000796,2026-02-12 09:25:41+00:00,R0012,PhoneUse,200,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b24d8d48c95324eb,2026-02-12
V0000797,2026-02-23 15:32:07+00:00,R0001,PhoneUse,356,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3f3d839539949611,2026-02-23
V0000798,2026-02-12 17:19:25+00:00,R0007,Speeding,656,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4c0b8fa04605973e,2026-02-12
V0000799,2026-02-06 07:27:19+00:00,R0002,Speeding,638,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,94127d2979043d43,2026-02-06
V0000800,2026-02-07 17:55:31+00:00,R0006,Seatbelt,178,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f1922118835059fb,2026-02-07
V0000801,2026-02-15 15:55:23+00:00,R0004,Speeding,581,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,25454ed37c82896a,2026-02-15
V0000802,2026-02-18 10:40:17+00:00,R0001,UnsafeLaneChange,488,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f17caffdab6d35b0,2026-02-18
V0000803,2026-02-18 15:12:41+00:00,R0001,Speeding,326,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cce4b7df0afeaa34,2026-02-18
V0000804,2026-02-22 17:26:29+00:00,R0019,PhoneUse,327,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,62cbe8181da6544d,2026-02-22
V0000805,2026-02-05 19:24:56+00:00,R0023,RedLight,1032,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9c7447c3c86d80d3,2026-02-05
V0000806,2026-02-10 01:36:33+00:00,R0021,PhoneUse,321,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8fdaf0a9d533374a,2026-02-10
V0000807,2026-02-28 07:40:36+00:00,R0018,UnsafeLaneChange,451,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3fa76045f9a86ec3,2026-02-28
V0000808,2026-02-15 15:27:45+00:00,R0003,Seatbelt,268,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ce1910e955fc01ec,2026-02-15
V0000809,2026-02-14 06:33:54+00:00,R0002,Speeding,734,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,92b73e2d3af89a18,2026-02-14
V0000810,2026-02-21 18:02:49+00:00,R0014,RedLight,987,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4594592de097240c,2026-02-21
V0000811,2026-02-10 08:10:14+00:00,R0011,PhoneUse,291,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4e2dde2178e96b9f,2026-02-10
V0000812,2026-02-04 09:15:38+00:00,R0010,PhoneUse,277,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eae672d76066c448,2026-02-04
V0000813,2026-02-24 15:05:02+00:00,R0010,PhoneUse,419,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f5f85da8282cb3f,2026-02-24
V0000814,2026-02-13 18:07:20+00:00,R0015,PhoneUse,317,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,30d612167d64612f,2026-02-13
V0000815,2026-03-03 18:58:18+00:00,R0007,RedLight,863,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,dbb850dae784ff56,2026-03-03
V0000816,2026-02-22 17:50:14+00:00,R0014,RedLight,967,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4729f853c2de17f9,2026-02-22
V0000817,2026-02-03 22:23:23+00:00,R0003,Speeding,506,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,076b351b9f5e25ba,2026-02-03
V0000818,2026-02-26 13:53:44+00:00,R0003,PhoneUse,255,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7ae87195fac02350,2026-02-26
V0000819,2026-02-15 03:36:22+00:00,R0007,Speeding,512,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2255930804a5fad8,2026-02-15
V0000820,2026-02-28 04:18:06+00:00,R0001,Speeding,627,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,03b3ad9156dc30eb,2026-02-28
V0000821,2026-02-15 19:29:46+00:00,R0013,Seatbelt,258,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,36e38d68eedea8b5,2026-02-15
V0000822,2026-03-03 16:01:51+00:00,R0002,PhoneUse,380,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c6135517446a9163,2026-03-03
V0000823,2026-02-05 18:23:42+00:00,R0022,Speeding,569,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8316696d8d9e8617,2026-02-05
V0000824,2026-02-06 16:42:49+00:00,R0014,Speeding,642,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,866979f851692c33,2026-02-06
V0000825,2026-02-28 16:32:12+00:00,R0000,Speeding,849,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,65cf2b2c8a1c1dcc,2026-02-28
V0000826,2026-02-15 18:38:03+00:00,R0019,Seatbelt,160,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,75535d224b6d90f7,2026-02-15
V0000827,2026-03-01 09:13:43+00:00,R0010,RedLight,967,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,981f97d27549ad7a,2026-03-01
V0000828,2026-02-19 10:11:10+00:00,R0011,UnsafeLaneChange,480,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,611b37abcbf62cf5,2026-02-19
V0000829,2026-02-13 18:22:22+00:00,R0002,Speeding,590,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4b509f1c241d1d33,2026-02-13
V0000830,2026-02-26 12:35:02+00:00,R0014,Speeding,690,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,4cae9039d0b4111a,2026-02-26
V0000831,2026-02-11 08:43:29+00:00,R0005,Speeding,655,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,3fa89a0f3148a2ad,2026-02-11
V0000832,2026-03-04 18:20:15+00:00,R0023,Speeding,609,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,27fb36def6836e09,2026-03-04
V0000833,2026-03-01 12:31:46+00:00,R0005,Seatbelt,235,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1bbc639f572ad893,2026-03-01
V0000834,2026-02-07 01:24:42+00:00,R0012,Speeding,618,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5bf37a9391aae02d,2026-02-07
V0000835,2026-03-01 12:05:49+00:00,R0002,Speeding,698,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5f9273a21af9aa8e,2026-03-01
V0000836,2026-02-10 09:48:45+00:00,R0015,Speeding,667,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,05115ce12b09c545,2026-02-10
V0000837,2026-02-23 07:54:09+00:00,R0017,Seatbelt,210,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8975221ef18e2fc4,2026-02-23
V0000838,2026-02-22 15:03:38+00:00,R0015,Speeding,619,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cbc332ec2e0c98b6,2026-02-22
V0000839,2026-02-15 02:56:09+00:00,R0011,PhoneUse,299,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d0050eb42ca94beb,2026-02-15
V0000840,2026-02-16 20:29:14+00:00,R0020,RedLight,1137,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,7d6675aba7a408a5,2026-02-16
V0000841,2026-02-25 19:41:41+00:00,R0004,PhoneUse,397,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,82bb65ca4e0df161,2026-02-25
V0000842,2026-02-03 14:02:56+00:00,R0017,PhoneUse,254,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ba5b62936b92c9af,2026-02-03
V0000843,2026-02-06 13:26:39+00:00,R0015,UnsafeLaneChange,310,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,23a9c61d509b0aff,2026-02-06
V0000844,2026-02-09 20:38:53+00:00,R0015,UnsafeLaneChange,423,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a1b81f578a7a12c1,2026-02-09
V0000845,2026-02-07 19:53:45+00:00,R0023,Speeding,499,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,83fe513b6140ec30,2026-02-07
V0000846,2026-03-01 08:30:20+00:00,R0010,Speeding,433,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c587a5150523539e,2026-03-01
V0000847,2026-02-20 14:27:07+00:00,R0022,UnsafeLaneChange,416,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,05ce89b6c26bc606,2026-02-20
V0000848,2026-02-21 20:41:24+00:00,R0000,UnsafeLaneChange,510,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0fbc623d061339fa,2026-02-21
V0000849,2026-02-19 10:49:08+00:00,R0017,Speeding,735,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,837025821f53a96c,2026-02-19
V0000850,2026-03-01 16:23:59+00:00,R0021,Speeding,394,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f0f2d480c200d419,2026-03-01
V0000851,2026-02-27 10:05:19+00:00,R0008,PhoneUse,418,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c9573b278e34b90b,2026-02-27
V0000852,2026-02-18 12:14:46+00:00,R0005,UnsafeLaneChange,371,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,e00e73198f872ab4,2026-02-18
V0000853,2026-03-03 07:35:31+00:00,R0014,Speeding,412,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,437e4574de6eb23b,2026-03-03
V0000854,2026-03-01 20:50:03+00:00,R0014,UnsafeLaneChange,495,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3d1f037d5310cb0,2026-03-01
V0000855,2026-02-16 16:58:11+00:00,R0004,Speeding,659,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,6bd33907586f2717,2026-02-16
V0000856,2026-03-04 17:52:01+00:00,R0003,Seatbelt,146,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b07fb701caec75a5,2026-03-04
V0000857,2026-02-27 11:29:42+00:00,R0011,UnsafeLaneChange,393,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,27636a16423713e6,2026-02-27
V0000858,2026-02-03 07:30:42+00:00,R0012,Speeding,743,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f49ec60f46315397,2026-02-03
V0000859,2026-02-10 18:38:19+00:00,R0005,Speeding,543,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bc3cfd8a73043566,2026-02-10
V0000860,2026-02-06 12:37:55+00:00,R0023,Speeding,549,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,eca7596e06ce1f61,2026-02-06
V0000861,2026-02-07 05:30:08+00:00,R0020,Speeding,656,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cb5596b4616f1cdd,2026-02-07
V0000862,2026-02-21 20:28:57+00:00,R0023,Speeding,717,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f95eb3ddfaa7c423,2026-02-21
V0000863,2026-02-05 19:28:38+00:00,R0007,Seatbelt,211,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,572ea028855e6790,2026-02-05
V0000864,2026-02-17 09:48:58+00:00,R0003,Speeding,576,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,55a7ee39d17f3af7,2026-02-17
V0000865,2026-02-12 17:34:51+00:00,R0015,Speeding,473,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2f4a13fb5b3dc7db,2026-02-12
V0000866,2026-02-23 22:52:56+00:00,R0001,Speeding,550,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,663fc217503aa23a,2026-02-23
V0000867,2026-02-05 18:33:16+00:00,R0017,Seatbelt,181,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,cde759323efbb8a8,2026-02-05
V0000868,2026-02-13 04:34:39+00:00,R0007,Seatbelt,257,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2801b57b2034e1e9,2026-02-13
V0000869,2026-02-14 17:50:15+00:00,R0007,PhoneUse,306,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b63e0ae989f7b72a,2026-02-14
V0000870,2026-02-22 18:58:20+00:00,R0004,Speeding,546,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f71f7e83e74ee76,2026-02-22
V0000871,2026-03-04 16:09:03+00:00,R0010,RedLight,754,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9b00a745752b80fe,2026-03-04
V0000872,2026-02-12 16:36:03+00:00,R0003,Seatbelt,213,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,249482b1981694d7,2026-02-12
V0000873,2026-02-28 12:13:00+00:00,R0004,Speeding,725,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,72b9b698fb9e2268,2026-02-28
V0000874,2026-02-16 06:16:23+00:00,R0007,Speeding,753,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad59344a0f5ffdf9,2026-02-16
V0000875,2026-02-17 15:04:44+00:00,R0018,PhoneUse,329,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,a5185381dc75fd28,2026-02-17
V0000876,2026-02-14 18:15:00+00:00,R0005,Speeding,564,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,33718b599ba84b5f,2026-02-14
V0000877,2026-02-24 18:48:42+00:00,R0002,Speeding,526,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,186e8c1ddc9f3c2c,2026-02-24
V0000878,2026-02-09 10:56:35+00:00,R0004,PhoneUse,358,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,82ddbff403b77048,2026-02-09
V0000879,2026-02-04 17:50:16+00:00,R0006,RedLight,800,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,c7d95ff8965b04aa,2026-02-04
V0000880,2026-02-03 19:25:32+00:00,R0021,Speeding,474,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b6237b614520e4a5,2026-02-03
V0000881,2026-02-20 05:54:10+00:00,R0004,RedLight,957,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,61680191283d6a95,2026-02-20
V0000882,2026-02-21 17:04:57+00:00,R0002,Speeding,635,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,ffa9e14b093aa905,2026-02-21
V0000883,2026-02-18 22:25:42+00:00,R0015,Seatbelt,236,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,bba16d2f3775347f,2026-02-18
V0000884,2026-03-03 21:51:39+00:00,R0005,Speeding,631,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,93d5cced187a32a2,2026-03-03
V0000885,2026-02-24 16:05:25+00:00,R0017,Seatbelt,218,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,75429600d23260f4,2026-02-24
V0000886,2026-02-25 05:18:10+00:00,R0016,Seatbelt,206,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2f3111ce5eec426e,2026-02-25
V0000887,2026-02-25 18:50:28+00:00,R0003,PhoneUse,238,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,2b10610330c8c202,2026-02-25
V0000888,2026-02-20 08:23:06+00:00,R0015,Speeding,661,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,98cd8131896a7042,2026-02-20
V0000889,2026-02-16 15:44:52+00:00,R0000,Speeding,703,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,8caf22ed947b08d0,2026-02-16
V0000890,2026-02-16 13:31:58+00:00,R0011,PhoneUse,346,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0e35c0cfa5ad6144,2026-02-16
V0000891,2026-03-01 18:16:23+00:00,R0005,RedLight,665,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,36224ab4a72a3579,2026-03-01
V0000892,2026-02-27 10:48:35+00:00,R0023,UnsafeLaneChange,589,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3f3d34c8cc7055c,2026-02-27
V0000893,2026-02-09 08:50:33+00:00,R0022,RedLight,979,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,11c4b94ba0261c1a,2026-02-09
V0000894,2026-03-02 17:38:56+00:00,R0015,RedLight,956,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,1a1ec51d078ece6e,2026-03-02
V0000895,2026-02-22 00:17:38+00:00,R0015,Speeding,392,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,f4c737e3e1a2945f,2026-02-22
V0000896,2026-02-18 08:19:08+00:00,R0005,Speeding,373,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,460f42e709f9fbf2,2026-02-18
V0000897,2026-02-17 15:12:50+00:00,R0013,Speeding,701,46-60,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,9df5fd8bff1a4f16,2026-02-17
V0000898,2026-02-05 15:35:32+00:00,R0023,UnsafeLaneChange,513,60+,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,d889e2fa932f4b39,2026-02-05
V0000899,2026-03-02 17:26:28+00:00,R0013,Seatbelt,198,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f77a10cf428fadf,2026-03-02
V0000900,2026-02-13 10:09:06+00:00,R0005,UnsafeLaneChange,567,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ff361a8fee406d5,2026-02-13
V0000901,2026-02-12 06:55:25+00:00,R0005,PhoneUse,307,18-25,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,52341f3ec894f508,2026-02-12
V0000902,2026-02-08 16:21:04+00:00,R0016,Seatbelt,176,36-45,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,73e19df24ad334c5,2026-02-08
V0000903,2026-02-07 21:23:00+00:00,R0009,Speeding,489,26-35,violation_system,B20260305T000843Z,2026-03-05T00:08:43+00:00,651e9dbcff16a9d0,2026-02-07
